measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1510091736.csv	p1	0.47996	0	127.896	831	0
BD18_1510091736.csv	p2	0.58715	3.525	52.2652	1015	7
BD18_1510091736.csv	p3	0.45316	4.508	197.002	785	9
BD18_1510091736.csv	p4	0.49744	6.443	243.53	861	13
BD18_1510091736.csv	p5	0.53647	8.907	53.3026	928	18
BD18_1510091736.csv	p6	0.54812	7.425	554.138	948	15
BD18_1510091736.csv	p7	0.59822	19.375	157.805	1034	39
BD18_1510091736.csv	p8	0.59822	29.343	105.952	1034	59
BD18_1510091736.csv	p9	0.64424	29.343	140.084	1113	59
BD18_1510091736.csv	p10	0.59764	37.83	92.2621	1033	76
BD18_1510091736.csv	p11	0.92444	98.093	122.268	1594	197
BD18_1510091736.csv	p12	0.60696	101.494	102.261	1049	204
