measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1510091743.csv	p1	0.47868	0	138.891	829	0
BD18_1510091743.csv	p3	0.59749	37.892	340.509	1033	76
BD18_1510091743.csv	p4	0.45306	4.508	173.236	785	9
BD18_1510091743.csv	p5	0.58643	3.51	62.1763	1014	7
BD18_1510091743.csv	p6	0.59807	56.768	197.781	1034	114
BD18_1510091743.csv	p7	0.94985	97.094	55.2265	1638	195
BD18_1510091743.csv	p8	0.95451	97.625	52.9041	1646	196
BD18_1510091743.csv	p9	0.49499	11.466	106.683	857	23
BD18_1510091743.csv	p10	0.49732	5.553	203.658	861	11
BD18_1510091743.csv	p11	0.53517	11.029	56.9209	926	22
BD18_1510091743.csv	p12	0.54799	2.995	76.0534	948	6
BD18_1510091743.csv	p14	0.54799	7.488	919.836	948	15
BD18_1510091743.csv	p15	0.64467	19.453	60.9647	1114	39
BD18_1510091743.csv	p16	1.14088	97.625	60.2919	1966	196
BD18_1510091743.csv	p17	0.81298	29.437	77.3655	1403	59
BD18_1510091743.csv	p18	0.59749	28.907	173.434	1033	58
BD18_1510091743.csv	p19	0.59749	19.453	334.003	1033	39
BD18_1510091743.csv	p20	0.6435	29.437	315.138	1112	59
BD18_1510091743.csv	p24	0.94461	97.094	57.3731	1629	195
BD18_1510091743.csv	p25	0.97547	97.625	54.9758	1682	196
BD18_1510091743.csv	p26	0.60623	104.13	83.561	1048	209
BD18_1510091743.csv	p27	0.95859	99.107	51.43	1653	199
BD18_1510091743.csv	p28	0.92422	101.556	115.33	1594	204
