measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1510091736.csv	p1	0.47996	0	127.896	831	0
BD18_1510091736.csv	p2	0.50501	0	16.5001	874	0
BD18_1510091736.csv	p3	0.59822	56.706	45.0665	1034	114
BD18_1510091736.csv	p4	0.54812	2.465	14.4897	948	5
BD18_1510091736.csv	p5	0.5353	2.465	11.6612	926	5
BD18_1510091736.csv	p6	1.03571	98.093	17.238	1785	197
BD18_1510091736.csv	p7	0.54812	7.425	554.138	948	15
BD18_1510091736.csv	p8	0.58715	3.525	52.2652	1015	7
BD18_1510091736.csv	p9	0.64424	19.905	23.4786	1113	40
BD18_1510091736.csv	p10	0.45316	4.508	197.002	785	9
BD18_1510091736.csv	p12	1.02697	98.093	18.6536	1770	197
BD18_1510091736.csv	p13	0.59822	19.375	157.805	1034	39
BD18_1510091736.csv	p14	0.57725	23.415	14.4834	998	47
BD18_1510091736.csv	p15	0.58016	7.425	12.2393	1003	15
BD18_1510091736.csv	p16	1.05843	98.093	14.7098	1824	197
BD18_1510091736.csv	p17	0.75725	7.94	12.997	1307	16
BD18_1510091736.csv	p18	1.10212	97.578	10.7309	1899	196
BD18_1510091736.csv	p19	0.78172	7.94	10.4709	1349	16
BD18_1510091736.csv	p20	0.92444	98.093	122.268	1594	197
BD18_1510091736.csv	p21	0.49744	6.443	243.53	861	13
BD18_1510091736.csv	p22	0.53647	8.907	53.3026	928	18
BD18_1510091736.csv	p23	0.68502	29.343	11.4645	1183	59
BD18_1510091736.csv	p26	0.59822	29.343	105.952	1034	59
BD18_1510091736.csv	p28	1.0462	97.578	15.984	1803	196
BD18_1510091736.csv	p29	0.64424	29.343	140.084	1113	59
BD18_1510091736.csv	p30	0.66172	102.009	12.6387	1143	205
BD18_1510091736.csv	p32	0.59764	37.83	92.2621	1033	76
BD18_1510091736.csv	p36	0.48054	85.629	12.4885	832	172
BD18_1510091736.csv	p38	0.73861	94.599	31.0424	1275	190
BD18_1510091736.csv	p40	1.06367	97.578	14.1755	1833	196
BD18_1510091736.csv	p41	1.08639	97.578	12.5319	1872	196
BD18_1510091736.csv	p42	1.11669	97.578	10.951	1924	196
BD18_1510091736.csv	p43	1.07416	98.093	12.9465	1851	197
BD18_1510091736.csv	p44	0.60696	101.494	102.261	1049	204
BD18_1510091736.csv	p47	0.88891	117.453	44.7999	1533	236
BD18_1510091736.csv	p49	0.65181	93.538	11.7806	1126	188
BD18_1510091736.csv	p51	1.01183	98.093	23.1973	1744	197
BD18_1510091736.csv	p56	0.97513	98.093	36.9558	1681	197
BD18_1510091736.csv	p58	0.48054	136.391	15.9583	832	274
BD18_1510091736.csv	p59	1.05144	97.578	15.9599	1812	196
BD18_1510091736.csv	p64	1.07882	97.578	12.2845	1859	196
BD18_1510091736.csv	p67	0.99901	97.578	26.1559	1722	196
BD18_1510091736.csv	p68	0.96581	98.093	33.7592	1665	197
BD18_1510091736.csv	p69	1.11028	97.578	10.897	1913	196
BD18_1510091736.csv	p70	1.01882	98.093	20.6952	1756	197
BD18_1510091736.csv	p71	1.14115	97.578	32.3144	1966	196
BD18_1510091736.csv	p72	0.95066	97.578	37.522	1639	196
BD18_1510091736.csv	p74	0.89473	97.578	11.0184	1543	196
BD18_1510091736.csv	p75	0.9559	98.093	35.303	1648	197
