measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1510091756.csv	p218	1.02756	95.192	36.4248	1771	191
BD18_1510091756.csv	p219	1.0794	97.594	23.1336	1860	196
BD18_1510091756.csv	p220	1.10037	94.568	20.0771	1896	190
BD18_1510091756.csv	p224	1.10853	96.596	20.5158	1910	194
BD18_1510091756.csv	p225	0.90406	96.596	10.0146	1559	194
BD18_1510091756.csv	p230	1.05261	96.159	29.1598	1814	193
BD18_1510091756.csv	p234	0.96289	94.568	50.553	1660	190
BD18_1510091756.csv	p235	1.06193	98.561	27.3709	1830	198
BD18_1510091756.csv	p236	1.0194	99.092	39.3695	1757	199
BD18_1510091756.csv	p237	1.02406	99.544	38.4707	1765	200
BD18_1510091756.csv	p238	1.04736	99.092	31.2365	1805	199
