measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1510091800.csv	p6	0.50467	0	28.7301	873	0
BD18_1510091800.csv	p7	0.49476	12.386	110.416	856	25
BD18_1510091800.csv	p8	0.81182	28.267	13.2164	1400	57
BD18_1510091800.csv	p9	1.11722	94.989	21.7336	1924	191
BD18_1510091800.csv	p10	0.46912	0	11.1318	812	0
BD18_1510091800.csv	p12	0.59617	14.867	11.5589	1030	30
BD18_1510091800.csv	p13	0.89633	93.585	15.6262	1545	188
BD18_1510091800.csv	p15	0.59617	23.837	16.0771	1030	48
BD18_1510091800.csv	p16	0.53556	2.886	37.7336	926	6
BD18_1510091800.csv	p17	0.62415	90.496	26.111	1078	182
BD18_1510091800.csv	p18	0.69059	3.401	10.0073	1192	7
BD18_1510091800.csv	p20	0.73838	91.011	20.1662	1274	183
BD18_1510091800.csv	p21	0.4528	4.368	160.593	784	9
BD18_1510091800.csv	p22	0.49768	4.976	207.669	861	10
BD18_1510091800.csv	p23	0.61249	6.396	18.9457	1058	13
BD18_1510091800.csv	p25	0.92489	103.475	107.152	1594	208
BD18_1510091800.csv	p28	0.94704	94.989	50.3178	1632	191
BD18_1510091800.csv	p29	0.47961	24.882	113.544	830	50
BD18_1510091800.csv	p31	0.60667	74.147	22.8174	1048	149
BD18_1510091800.csv	p32	0.97793	94.989	55.5692	1685	191
BD18_1510091800.csv	p33	1.00415	96.486	44.4889	1730	194
BD18_1510091800.csv	p36	0.47961	0	305.663	830	0
BD18_1510091800.csv	p37	1.03329	96.486	35.6146	1780	194
BD18_1510091800.csv	p38	0.58685	3.401	118.528	1014	7
BD18_1510091800.csv	p40	0.60667	91.011	96.7657	1048	183
BD18_1510091800.csv	p41	0.73838	105.503	18.4662	1274	212
BD18_1510091800.csv	p42	1.06302	94.989	27.2189	1831	191
BD18_1510091800.csv	p43	0.57985	7.379	15.5326	1002	15
BD18_1510091800.csv	p46	1.07468	99.029	24.7198	1851	199
BD18_1510091800.csv	p47	0.47961	51.683	135.7	830	104
BD18_1510091800.csv	p48	1.0706	96.486	25.7553	1844	194
BD18_1510091800.csv	p50	0.88875	117	48.247	1532	235
BD18_1510091800.csv	p51	1.08866	94.989	22.5264	1875	191
BD18_1510091800.csv	p55	1.14053	97.453	62.7816	1964	196
BD18_1510091800.csv	p56	0.47961	63.648	135.978	830	128
BD18_1510091800.csv	p57	0.56936	7.379	19.4132	984	15
BD18_1510091800.csv	p66	0.75937	7.909	23.2107	1310	16
BD18_1510091800.csv	p74	1.11139	94.989	21.0537	1914	191
BD18_1510091800.csv	p75	0.7821	8.876	14.3521	1349	18
BD18_1510091800.csv	p78	1.01464	97.453	41.4658	1748	196
BD18_1510091800.csv	p79	0.89691	27.83	18.3081	1546	56
BD18_1510091800.csv	p81	0.47961	147.81	144.05	830	297
BD18_1510091800.csv	p82	0.53556	10.889	57.9547	926	22
BD18_1510091800.csv	p83	0.95753	97.017	51.3634	1650	195
BD18_1510091800.csv	p84	0.47961	80.122	138.258	830	161
BD18_1510091800.csv	p89	1.02747	94.989	36.5642	1770	191
BD18_1510091800.csv	p91	1.084	94.989	22.8982	1867	191
BD18_1510091800.csv	p92	1.00823	100.012	41.9286	1737	201
BD18_1510091800.csv	p93	0.81998	28.267	13.7249	1414	57
BD18_1510091800.csv	p96	0.5478	2.886	110.827	947	6
BD18_1510091800.csv	p97	0.96219	94.989	51.2441	1658	191
BD18_1510091800.csv	p101	0.60667	136.36	36.2032	1048	274
BD18_1510091800.csv	p103	1.02106	94.989	38.0059	1759	191
BD18_1510091800.csv	p107	1.10557	97.017	20.8108	1904	195
BD18_1510091800.csv	p109	0.9517	94.989	51.6109	1640	191
BD18_1510091800.csv	p110	0.60608	106.033	105.146	1047	213
BD18_1510091800.csv	p111	0.5478	7.909	975.58	947	16
BD18_1510091800.csv	p112	1.07817	96.486	24.2572	1857	194
BD18_1510091800.csv	p113	0.93188	97.017	52.1724	1606	195
BD18_1510091800.csv	p115	0.84621	29.312	696.998	1459	59
BD18_1510091800.csv	p116	0.59617	37.752	13.0342	1030	76
BD18_1510091800.csv	p123	0.90566	97.453	11.2479	1561	196
BD18_1510091800.csv	p127	1.04262	94.989	32.3668	1796	191
BD18_1510091800.csv	p130	1.09507	96.486	21.5517	1886	194
BD18_1510091800.csv	p134	0.7174	27.3	46.8819	1238	55
BD18_1510091800.csv	p137	1.04903	97.017	30.9031	1807	195
BD18_1510091800.csv	p139	0.68535	32.807	36.0126	1183	66
BD18_1510091800.csv	p140	0.99075	100.012	47.7534	1707	201
BD18_1510091800.csv	p141	0.91615	27.83	16.1653	1579	56
BD18_1510091800.csv	p143	0.80308	30.841	10.1061	1385	62
BD18_1510091800.csv	p147	1.09799	96.049	20.5145	1891	193
BD18_1510091800.csv	p148	0.64338	32.276	340.734	1111	65
BD18_1510091800.csv	p150	0.60667	59.14	16.4773	1048	119
BD18_1510091800.csv	p151	0.63348	90.496	11.1653	1094	182
