measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1510091659.csv	p67	0.49742	6.474	221.833	862	13
BD18_1510091659.csv	p69	0.49917	0	14.5464	865	0
BD18_1510091659.csv	p71	1.02225	98.608	37.1822	1764	198
BD18_1510091659.csv	p72	0.49277	4.54	253.515	854	9
BD18_1510091659.csv	p73	1.00305	96.127	44.1724	1731	193
BD18_1510091659.csv	p76	0.58528	6.474	75.5108	1013	13
BD18_1510091659.csv	p80	0.8989	27.846	15.7434	1552	56
BD18_1510091659.csv	p81	0.73831	90.605	16.1124	1276	182
BD18_1510091659.csv	p83	0.64289	32.885	386.749	1112	66
BD18_1510091659.csv	p86	0.61321	59.249	13.6239	1061	119
BD18_1510091659.csv	p89	0.53641	7.004	55.795	929	14
BD18_1510091659.csv	p92	0.95999	99.123	51.4888	1657	199
BD18_1510091659.csv	p94	0.53641	2.574	14.347	929	5
BD18_1510091659.csv	p98	0.44564	53.243	28.2133	773	107
BD18_1510091659.csv	p99	0.48229	146.328	594.912	836	294
BD18_1510091659.csv	p100	1.06589	99.123	25.8843	1839	199
BD18_1510091659.csv	p101	0.81744	27.846	11.8286	1412	56
BD18_1510091659.csv	p103	0.44564	64.74	27.4212	773	130
BD18_1510091659.csv	p107	0.4887	148.855	217.28	847	299
BD18_1510091659.csv	p108	0.68885	83.117	42.825	1191	167
BD18_1510091659.csv	p116	0.49277	148.855	203.404	854	299
BD18_1510091659.csv	p117	0.89424	93.101	21.7242	1544	187
BD18_1510091659.csv	p119	0.62718	58.734	12.1549	1085	118
BD18_1510091659.csv	p122	1.08567	99.123	22.5482	1873	199
BD18_1510091659.csv	p125	0.73773	105.581	15.0644	1275	212
BD18_1510091659.csv	p126	0.62718	74.194	12.8839	1085	149
BD18_1510091659.csv	p127	0.54804	7.441	416.565	949	15
BD18_1510091659.csv	p130	1.02691	98.077	35.8753	1772	197
BD18_1510091659.csv	p133	0.59401	14.399	24.1033	1028	29
BD18_1510091659.csv	p135	0.59576	23.977	25.0463	1031	48
BD18_1510091659.csv	p136	0.62718	90.605	40.4666	1085	182
BD18_1510091659.csv	p139	0.5079	145.33	40.3823	880	292
BD18_1510091659.csv	p141	0.43982	1.966	11.5556	763	4
BD18_1510091659.csv	p142	0.51255	145.33	59.3427	888	292
BD18_1510091659.csv	p144	0.9984	99.123	44.4232	1723	199
BD18_1510091659.csv	p145	0.90181	99.575	12.4945	1557	200
BD18_1510091659.csv	p146	0.92392	103.569	108.719	1595	208
BD18_1510091659.csv	p151	0.96407	99.575	50.3563	1664	200
BD18_1510091659.csv	p154	0.88843	116.953	48.8233	1534	235
BD18_1510091659.csv	p156	0.47299	0	22.2721	820	0
BD18_1510091659.csv	p158	0.47764	53.243	130.212	828	107
BD18_1510091659.csv	p165	1.10836	97.547	21.7441	1912	196
BD18_1510091659.csv	p166	0.47764	64.74	130.566	828	130
BD18_1510091659.csv	p167	1.11186	97.11	21.6474	1918	195
BD18_1510091659.csv	p168	0.80755	27.846	10.3605	1395	56
BD18_1510091659.csv	p169	0.52302	12.995	15.6424	906	26
BD18_1510091659.csv	p170	0.60797	141.383	34.4546	1052	284
BD18_1510091659.csv	p176	0.52302	6.037	16.3976	906	12
BD18_1510091659.csv	p178	0.60681	106.548	107.24	1050	214
BD18_1510091659.csv	p180	0.52768	12.464	14.0386	914	25
BD18_1510091659.csv	p186	0.44564	24.929	23.3769	773	50
BD18_1510091659.csv	p188	0.44564	16.505	26.9816	773	33
BD18_1510091659.csv	p189	0.62718	144.378	11.5366	1085	290
BD18_1510091659.csv	p190	0.97396	95.067	54.1409	1681	191
BD18_1510091659.csv	p194	0.47764	0	296.411	828	0
BD18_1510091659.csv	p197	0.5079	64.225	41.5029	880	129
BD18_1510091659.csv	p198	0.47764	16.505	109.968	828	33
BD18_1510091659.csv	p204	0.5079	52.276	42.1066	880	105
BD18_1510091659.csv	p206	0.5079	20.405	40.5606	880	41
BD18_1510091659.csv	p210	0.5079	0	69.2622	880	0
BD18_1510091659.csv	p213	0.50848	12.464	65.0205	881	25
BD18_1510091659.csv	p216	0.9693	95.067	53.1388	1673	191
BD18_1510091659.csv	p218	0.51255	0	97.5759	888	0
BD18_1510091659.csv	p219	0.51255	3.557	42.0587	888	7
BD18_1510091659.csv	p222	0.5079	78.156	39.4401	880	157
BD18_1510091659.csv	p224	0.51255	12.028	125.648	888	24
BD18_1510091659.csv	p229	0.91403	27.846	10.978	1578	56
BD18_1510091659.csv	p230	0.62718	107.063	38.228	1085	215
BD18_1510091659.csv	p231	0.51779	12.028	41.6883	897	24
BD18_1510091659.csv	p233	1.11884	99.123	22.656	1930	199
BD18_1510091659.csv	p238	0.59576	37.861	23.5651	1031	76
BD18_1510091659.csv	p239	0.48229	0	732.914	836	0
BD18_1510091659.csv	p240	0.51255	52.806	68.389	888	106
BD18_1510091659.csv	p242	0.48229	16.505	533.338	836	33
BD18_1510091659.csv	p243	0.51255	63.773	66.32	888	128
BD18_1510091659.csv	p249	0.68478	26.426	29.5254	1184	53
BD18_1510091659.csv	p250	0.84537	28.922	745.184	1460	58
BD18_1510091659.csv	p251	0.60856	59.701	17.9746	1053	120
BD18_1510091659.csv	p252	0.60797	74.194	25.6155	1052	149
BD18_1510091659.csv	p253	0.68478	33.322	37.9721	1184	67
BD18_1510091659.csv	p254	0.60681	90.605	95.4515	1050	182
BD18_1510091659.csv	p256	0.48229	53.243	587.866	836	107
BD18_1510091659.csv	p257	0.48229	65.192	589.097	836	131
BD18_1510091659.csv	p265	0.4887	53.243	210.604	847	107
BD18_1510091659.csv	p266	0.4887	65.192	211.237	847	131
BD18_1510091659.csv	p270	0.49277	83.117	172.036	854	167
BD18_1510091659.csv	p271	0.49277	53.243	196.751	854	107
BD18_1510091659.csv	p272	0.49277	65.192	195.712	854	131
BD18_1510091659.csv	p278	1.03563	96.127	33.3479	1787	193
BD18_1510091659.csv	p279	1.05949	94.599	27.1146	1828	190
BD18_1510091659.csv	p280	1.06356	96.127	26.4239	1835	193
BD18_1510091659.csv	p282	1.12233	95.067	20.994	1936	191
BD18_1510091659.csv	p283	0.98327	96.127	51.699	1697	193
BD18_1510091659.csv	p285	1.01294	96.564	39.7	1748	194
BD18_1510091659.csv	p288	1.08335	96.564	22.2264	1869	194
