measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1510091649.csv	p1	0.47903	0	127.535	830	0
BD18_1510091649.csv	p3	0.50581	0	18.063	876	0
BD18_1510091649.csv	p4	0.50872	11.466	15.7998	881	23
BD18_1510091649.csv	p5	0.68685	29.452	15.4455	1187	59
BD18_1510091649.csv	p7	0.58673	3.525	79.2804	1015	7
BD18_1510091649.csv	p9	0.53608	8.096	52.4205	928	16
BD18_1510091649.csv	p10	1.04603	97.562	12.4864	1804	196
BD18_1510091649.csv	p11	0.45226	4.492	176.893	784	9
BD18_1510091649.csv	p12	0.54831	7.488	325.38	949	15
BD18_1510091649.csv	p13	0.58032	7.488	18.4176	1004	15
BD18_1510091649.csv	p14	0.85043	19.422	10.0288	1468	39
BD18_1510091649.csv	p15	0.6886	76.19	14.9685	1190	153
BD18_1510091649.csv	p16	0.83995	29.452	19.9528	1450	59
BD18_1510091649.csv	p17	1.05185	97.562	11.3859	1814	196
BD18_1510091649.csv	p18	0.49708	6.52	241.511	861	13
BD18_1510091649.csv	p19	1.05942	97.562	11.2213	1827	196
BD18_1510091649.csv	p20	0.99363	97.562	21.6781	1714	196
BD18_1510091649.csv	p21	0.85101	29.452	14.7794	1469	59
BD18_1510091649.csv	p22	0.97501	97.562	30.9005	1682	196
BD18_1510091649.csv	p24	0.80503	19.422	18.7821	1390	39
BD18_1510091649.csv	p26	0.56402	10.062	15.091	976	20
BD18_1510091649.csv	p27	1.02623	97.562	15.4316	1770	196
BD18_1510091649.csv	p28	1.04079	98.171	13.4573	1795	197
BD18_1510091649.csv	p29	1.07048	97.562	11.2541	1846	196
BD18_1510091649.csv	p30	0.64436	19.422	54.0556	1114	39
BD18_1510091649.csv	p31	1.07513	97.562	10.1467	1854	196
BD18_1510091649.csv	p32	0.96919	97.562	28.1246	1672	196
BD18_1510091649.csv	p33	0.57741	23.446	11.1458	999	47
BD18_1510091649.csv	p34	0.6822	29.452	13.7532	1179	59
BD18_1510091649.csv	p35	1.08503	97.562	10.2813	1871	196
BD18_1510091649.csv	p37	1.01459	97.562	16.6638	1750	196
BD18_1510091649.csv	p38	1.06582	97.562	10.6487	1838	196
BD18_1510091649.csv	p39	0.81318	29.452	33.3731	1404	59
BD18_1510091649.csv	p40	0.95987	97.562	29.2339	1656	196
BD18_1510091649.csv	p43	1.13917	97.562	27.0871	1964	196
BD18_1510091649.csv	p44	0.66182	94.115	13.7822	1144	189
BD18_1510091649.csv	p45	0.59779	29.452	176.025	1034	59
BD18_1510091649.csv	p47	0.90166	97.562	10.8032	1556	196
BD18_1510091649.csv	p48	1.03206	98.171	14.6868	1780	197
BD18_1510091649.csv	p49	0.59837	19.422	270.393	1035	39
BD18_1510091649.csv	p50	0.64378	29.452	236.303	1113	59
BD18_1510091649.csv	p51	0.59779	37.908	215.761	1034	76
BD18_1510091649.csv	p52	0.59837	56.768	51.6341	1035	114
BD18_1510091649.csv	p53	0.65018	94.115	13.0486	1124	189
BD18_1510091649.csv	p54	0.92436	98.171	123.623	1595	197
BD18_1510091649.csv	p55	1.00411	97.562	18.8679	1732	196
BD18_1510091649.csv	p58	0.73866	95.082	28.9933	1276	191
BD18_1510091649.csv	p59	1.05534	97.562	11.2936	1820	196
BD18_1510091649.csv	p60	0.60652	101.103	116.827	1049	203
BD18_1510091649.csv	p62	0.88827	116.937	48.8155	1533	235
