measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1510091746.csv	p146	0.68876	84.084	87.2977	1190	169
BD18_1510091746.csv	p148	0.68527	33.821	34.7644	1184	68
BD18_1510091746.csv	p149	1.0422	98.483	28.9918	1797	198
BD18_1510091746.csv	p150	0.63228	89.528	18.6321	1093	180
BD18_1510091746.csv	p151	0.46284	4.883	18.6609	802	10
BD18_1510091746.csv	p152	0.49312	142.787	298.365	854	287
BD18_1510091746.csv	p153	0.46343	17.8	15.8082	803	36
BD18_1510091746.csv	p155	0.60608	59.155	28.1875	1048	119
BD18_1510091746.csv	p157	0.46284	0	24.2999	802	0
BD18_1510091746.csv	p161	0.49953	145.361	23.7021	865	292
BD18_1510091746.csv	p164	0.46983	0	25.8258	814	0
BD18_1510091746.csv	p166	0.53912	53.726	14.8024	933	108
BD18_1510091746.csv	p167	0.46925	17.8	12.8963	813	36
BD18_1510091746.csv	p168	0.53912	65.161	14.1813	933	131
BD18_1510091746.csv	p173	0.46925	24.274	13.3441	813	49
BD18_1510091746.csv	p176	1.09402	101.026	18.9687	1886	203
BD18_1510091746.csv	p178	0.53912	84.521	11.0309	933	170
BD18_1510091746.csv	p179	0.5036	145.361	28.5483	872	292
BD18_1510091746.csv	p189	0.48322	17.347	610.65	837	35
BD18_1510091746.csv	p190	0.51001	148.809	117.694	883	299
BD18_1510091746.csv	p192	0.48381	24.882	633.406	838	50
BD18_1510091746.csv	p193	0.46343	51.246	18.6576	803	103
BD18_1510091746.csv	p201	0.46343	64.21	18.556	803	129
BD18_1510091746.csv	p202	0.48905	0	654.775	847	0
BD18_1510091746.csv	p203	0.5135	148.809	118.177	889	299
BD18_1510091746.csv	p205	0.48905	17.347	547.543	847	35
BD18_1510091746.csv	p208	0.48905	24.882	547.838	847	50
BD18_1510091746.csv	p209	0.51932	145.361	42.5509	899	292
BD18_1510091746.csv	p219	0.48905	4.43	564.23	847	9
BD18_1510091746.csv	p224	0.46925	52.229	15.151	813	105
BD18_1510091746.csv	p225	0.49312	15.85	296.314	854	32
BD18_1510091746.csv	p235	0.49312	21.372	271.478	854	43
BD18_1510091746.csv	p237	0.53912	148.809	13.1827	933	299
BD18_1510091746.csv	p238	0.49312	4.883	409.512	854	10
BD18_1510091746.csv	p240	0.46925	64.21	14.748	813	129
BD18_1510091746.csv	p243	0.60608	135.33	54.4386	1048	272
BD18_1510091746.csv	p245	0.5036	9.391	26.9247	872	19
BD18_1510091746.csv	p249	0.5036	17.347	27.41	872	35
BD18_1510091746.csv	p250	0.51001	0	144.246	883	0
BD18_1510091746.csv	p255	0.5135	0	141.438	889	0
BD18_1510091746.csv	p256	1.05152	101.026	26.8783	1813	203
BD18_1510091746.csv	p259	1.06607	100.074	24.1347	1838	201
BD18_1510091746.csv	p260	0.5135	12.932	343.591	889	26
BD18_1510091746.csv	p264	0.49953	76.081	21.413	865	153
BD18_1510091746.csv	p267	0.64335	26.832	337.9	1112	54
BD18_1510091746.csv	p268	0.49953	64.631	23.8364	865	130
BD18_1510091746.csv	p271	1.07073	95.051	23.3897	1846	191
BD18_1510091746.csv	p274	0.68527	26.302	24.8675	1184	53
BD18_1510091746.csv	p276	0.71846	26.832	12.7732	1241	54
BD18_1510091746.csv	p277	0.5036	51.698	30.208	872	104
BD18_1510091746.csv	p278	0.60608	110.479	95.2493	1048	222
BD18_1510091746.csv	p279	0.5036	64.21	29.2198	872	129
BD18_1510091746.csv	p283	0.60608	73.616	37.7142	1048	148
BD18_1510091746.csv	p286	0.60608	90.059	76.0772	1048	181
BD18_1510091746.csv	p288	0.62413	131.43	24.7283	1079	264
BD18_1510091746.csv	p297	0.73826	59.155	14.096	1275	119
BD18_1510091746.csv	p299	0.73884	90.059	28.411	1276	181
BD18_1510091746.csv	p307	0.62763	137.842	18.5781	1085	277
BD18_1510091746.csv	p308	0.62763	118.435	27.2519	1085	238
BD18_1510091746.csv	p313	0.44654	53.212	143.389	774	107
BD18_1510091746.csv	p314	0.44654	65.161	136.618	774	131
BD18_1510091746.csv	p317	0.63228	128.404	16.5163	1093	258
BD18_1510091746.csv	p325	0.51001	84.521	96.7061	883	170
BD18_1510091746.csv	p327	0.63228	109.949	23.8268	1093	221
BD18_1510091746.csv	p328	0.51001	51.698	135.88	883	104
BD18_1510091746.csv	p330	0.51001	64.631	129.062	883	130
BD18_1510091746.csv	p333	0.5135	52.744	151.212	889	106
BD18_1510091746.csv	p336	0.5135	84.084	98.2769	889	169
BD18_1510091746.csv	p340	0.73884	126.906	17.1772	1276	255
BD18_1510091746.csv	p342	0.73884	108.966	27.7912	1276	219
BD18_1510091746.csv	p348	0.5135	64.631	139.19	889	130
BD18_1510091746.csv	p355	0.51932	53.212	50.7466	899	107
BD18_1510091746.csv	p356	0.51932	64.21	48.3874	899	129
BD18_1510091746.csv	p359	0.51932	84.521	36.0478	899	170
BD18_1510091746.csv	p361	0.48905	84.521	496.16	847	170
BD18_1510091746.csv	p363	0.48905	64.21	651.263	847	129
BD18_1510091746.csv	p364	0.48905	51.698	668.81	847	104
BD18_1510091746.csv	p366	0.49312	64.631	317.405	854	130
BD18_1510091746.csv	p367	0.49312	84.084	225.056	854	169
BD18_1510091746.csv	p368	0.49312	51.698	330.978	854	104
BD18_1510091746.csv	p370	0.48322	53.212	727.408	837	107
BD18_1510091746.csv	p371	0.48322	64.21	716.933	837	129
BD18_1510091746.csv	p373	1.01484	99.528	37.4117	1750	200
BD18_1510091746.csv	p377	1.02357	95.051	34.3428	1765	191
BD18_1510091746.csv	p378	1.03696	95.051	29.5233	1788	191
BD18_1510091746.csv	p380	0.97582	101.556	54.5338	1683	204
BD18_1510091746.csv	p382	0.97175	93.553	62.1221	1676	188
BD18_1510091746.csv	p384	1.01251	95.581	37.3816	1746	192
BD18_1510091746.csv	p388	0.89547	91.978	17.6016	1545	185
BD18_1510091746.csv	p390	0.62239	110.479	39.0978	1076	222
BD18_1510091746.csv	p392	0.9438	93.038	102.357	1628	187
BD18_1510091746.csv	p396	0.44188	120.401	21.7011	766	242
BD18_1510091746.csv	p397	0.8879	116.938	35.7176	1532	235
BD18_1510091746.csv	p398	0.924	104.988	96.6259	1594	211
BD18_1510091746.csv	p399	0.61889	128.404	27.1589	1070	258
