measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1510091709.csv	p1	1.06007	99.481	27.9364	1829	200
BD18_1510091709.csv	p2	0.62194	132.865	26.5245	1076	267
BD18_1510091709.csv	p3	0.57597	23.353	12.7174	997	47
BD18_1510091709.csv	p4	0.45844	0	12.2401	795	0
BD18_1510091709.csv	p5	0.63125	137.358	16.7913	1092	276
BD18_1510091709.csv	p8	0.49975	0	28.1271	866	0
BD18_1510091709.csv	p9	1.08916	97.531	22.9994	1879	196
BD18_1510091709.csv	p13	0.55561	12.402	13.6355	962	25
BD18_1510091709.csv	p15	0.63125	83.6	16.2321	1092	168
BD18_1510091709.csv	p24	0.48346	0	1022.8	838	0
BD18_1510091709.csv	p25	0.59517	14.882	11.4448	1030	30
BD18_1510091709.csv	p28	0.95825	94.551	50.9571	1654	190
BD18_1510091709.csv	p29	0.59576	23.79	22.4036	1031	48
BD18_1510091709.csv	p31	0.61728	3.432	10.6187	1068	7
BD18_1510091709.csv	p35	0.49277	51.729	318.739	854	104
BD18_1510091709.csv	p37	0.55677	2.917	10.688	964	6
BD18_1510091709.csv	p40	0.62776	58.703	14.471	1086	118
BD18_1510091709.csv	p41	0.53699	7.971	64.6077	930	16
BD18_1510091709.csv	p45	0.53233	1.95	14.2182	922	4
BD18_1510091709.csv	p47	0.52768	0.53	12.907	914	1
BD18_1510091709.csv	p51	0.54804	7.41	302.645	949	15
BD18_1510091709.csv	p55	0.61379	2.917	12.8899	1062	6
BD18_1510091709.csv	p56	0.49451	6.973	479.603	857	14
BD18_1510091709.csv	p63	1.07869	97.531	24.9906	1861	196
BD18_1510091709.csv	p64	0.4532	14.445	17.21	786	29
BD18_1510091709.csv	p66	0.81744	27.877	11.8074	1412	56
BD18_1510091709.csv	p71	0.44797	142.833	45.6121	777	287
BD18_1510091709.csv	p74	0.49277	79.076	311.877	854	159
BD18_1510091709.csv	p75	0.45204	4.399	202.293	784	9
BD18_1510091709.csv	p81	0.62659	89.622	45.0394	1084	180
BD18_1510091709.csv	p82	0.97919	94.551	52.8339	1690	190
BD18_1510091709.csv	p87	0.46368	0	16.4104	804	0
BD18_1510091709.csv	p88	0.89424	92.523	21.8586	1544	186
BD18_1510091709.csv	p89	0.58005	7.41	17.1556	1004	15
BD18_1510091709.csv	p91	0.48346	148.746	859.209	838	299
BD18_1510091709.csv	p96	0.46833	0	19.0473	812	0
BD18_1510091709.csv	p98	0.51255	50.809	78.4059	888	102
BD18_1510091709.csv	p101	0.5847	7.971	14.9047	1012	16
BD18_1510091709.csv	p107	0.58528	3.432	47.983	1013	7
BD18_1510091709.csv	p110	0.47299	0	38.7706	820	0
BD18_1510091709.csv	p111	0.48811	148.746	1013.76	846	299
BD18_1510091709.csv	p113	0.59576	37.83	23.0152	1031	76
BD18_1510091709.csv	p115	0.51255	64.724	74.9866	888	130
BD18_1510091709.csv	p118	0.93672	97.016	45.5794	1617	195
BD18_1510091709.csv	p119	0.84537	28.844	749.084	1460	58
BD18_1510091709.csv	p120	0.48346	15.927	839.015	838	32
BD18_1510091709.csv	p121	0.51255	79.076	73.5545	888	159
BD18_1510091709.csv	p122	0.49277	148.746	316.649	854	299
BD18_1510091709.csv	p127	0.52302	9.937	17.9828	906	20
BD18_1510091709.csv	p128	0.50731	148.309	33.364	879	298
BD18_1510091709.csv	p136	0.68536	45.302	13.6664	1185	91
BD18_1510091709.csv	p138	0.44389	80.589	18.2676	770	162
BD18_1510091709.csv	p139	0.52302	0	11.2366	906	0
BD18_1510091709.csv	p141	0.60739	59.67	29.7329	1051	120
BD18_1510091709.csv	p145	0.56608	8.408	11.2385	980	17
BD18_1510091709.csv	p147	0.98385	101.088	50.1913	1698	203
BD18_1510091709.csv	p149	0.68536	33.29	45.605	1185	67
BD18_1510091709.csv	p153	0.60739	74.115	40.545	1051	149
BD18_1510091709.csv	p158	1.05542	98.514	28.7489	1821	198
BD18_1510091709.csv	p160	0.51255	147.794	67.1452	888	297
BD18_1510091709.csv	p169	0.61728	58.703	17.9733	1068	118
BD18_1510091709.csv	p171	0.44797	24.928	46.4941	777	50
BD18_1510091709.csv	p172	0.60681	90.09	105.571	1050	181
BD18_1510091709.csv	p173	0.99258	101.088	46.4968	1713	203
BD18_1510091709.csv	p174	0.48346	51.292	854.499	838	103
BD18_1510091709.csv	p177	0.62659	109.98	40.1792	1084	221
BD18_1510091709.csv	p178	0.44797	14.882	71.9524	777	30
BD18_1510091709.csv	p184	1.00421	96.564	42.8991	1733	194
BD18_1510091709.csv	p185	0.49277	24.928	273.338	854	50
BD18_1510091709.csv	p190	0.51721	113.49	25.0554	896	228
BD18_1510091709.csv	p197	0.50731	20.872	34.4634	879	42
BD18_1510091709.csv	p199	0.73773	59.233	13.8249	1275	119
BD18_1510091709.csv	p200	0.51721	148.746	39.9996	896	299
BD18_1510091709.csv	p208	0.50731	13.462	56.4595	879	27
BD18_1510091709.csv	p209	0.44564	44.772	23.4119	773	90
BD18_1510091709.csv	p211	0.73773	73.148	11.7311	1275	147
BD18_1510091709.csv	p213	0.50731	0	63.3941	879	0
BD18_1510091709.csv	p215	1.06531	94.551	27.6508	1838	190
BD18_1510091709.csv	p219	0.73773	90.09	29.1724	1275	181
BD18_1510091709.csv	p220	0.64289	26.816	317.056	1112	54
BD18_1510091709.csv	p226	0.60681	144.253	50.6089	1050	290
BD18_1510091709.csv	p227	0.50731	51.292	35.4499	879	103
BD18_1510091709.csv	p228	0.51255	0	79.4368	888	0
BD18_1510091709.csv	p230	1.13978	95.082	70.1461	1966	191
BD18_1510091709.csv	p231	0.50731	64.194	33.9849	879	129
BD18_1510091709.csv	p232	0.51255	15.397	84.6092	888	31
BD18_1510091709.csv	p234	0.95068	93.491	51.8257	1641	188
BD18_1510091709.csv	p236	0.51255	21.403	78.032	888	43
BD18_1510091709.csv	p238	0.50731	79.076	34.0196	879	159
BD18_1510091709.csv	p240	0.60623	109.98	109.553	1049	221
BD18_1510091709.csv	p241	0.51721	6.427	38.55	896	13
BD18_1510091709.csv	p244	0.44797	51.292	50.0228	777	103
BD18_1510091709.csv	p250	0.51721	0	44.2411	896	0
BD18_1510091709.csv	p252	0.64289	32.853	384.367	1112	66
BD18_1510091709.csv	p253	0.44797	64.194	48.5196	777	129
BD18_1510091709.csv	p254	0.51721	15.397	48.3616	896	31
BD18_1510091709.csv	p255	0.6231	59.233	15.7976	1078	119
BD18_1510091709.csv	p260	0.51721	21.403	45.3345	896	43
BD18_1510091709.csv	p266	0.61263	58.703	23.6209	1060	118
BD18_1510091709.csv	p269	0.63125	59.67	10.4279	1092	120
BD18_1510091709.csv	p275	0.48811	15.397	1036.57	846	31
BD18_1510091709.csv	p276	1.10778	101.088	21.4833	1911	203
BD18_1510091709.csv	p282	0.51721	53.242	46.7761	896	107
BD18_1510091709.csv	p283	0.68885	54.21	23.9809	1191	109
BD18_1510091709.csv	p285	0.48811	0	1053.43	846	0
BD18_1510091709.csv	p287	0.48811	3.962	865.44	846	8
BD18_1510091709.csv	p289	0.73714	141.336	10.2005	1274	284
BD18_1510091709.csv	p290	0.51721	64.724	44.7981	896	130
BD18_1510091709.csv	p295	0.48811	24.928	905.876	846	50
BD18_1510091709.csv	p300	0.4852	64.724	863.957	841	130
BD18_1510091709.csv	p302	0.51721	79.076	43.6349	896	159
BD18_1510091709.csv	p307	0.61845	73.585	23.5842	1070	148
BD18_1510091709.csv	p308	0.68536	26.379	37.1956	1185	53
BD18_1510091709.csv	p312	0.71794	26.379	16.5117	1241	53
BD18_1510091709.csv	p319	0.88784	117.421	47.8789	1533	236
BD18_1510091709.csv	p322	0.73773	108.045	26.9713	1275	217
BD18_1510091709.csv	p323	0.81279	27.877	11.1559	1404	56
BD18_1510091709.csv	p325	0.94661	93.054	50.3867	1634	187
BD18_1510091709.csv	p332	0.92392	104.941	106.363	1595	211
BD18_1510091709.csv	p333	0.48811	51.729	1006.49	846	104
BD18_1510091709.csv	p334	0.48811	64.724	989.519	846	130
BD18_1510091709.csv	p335	0.48811	79.076	997.478	846	159
BD18_1510091709.csv	p336	1.01411	94.021	40.7986	1750	189
BD18_1510091709.csv	p338	1.05018	94.551	31.0278	1812	190
BD18_1510091709.csv	p339	0.96523	94.551	51.7215	1666	190
BD18_1510091709.csv	p340	1.03622	94.551	34.4149	1788	190
BD18_1510091709.csv	p342	0.9984	94.551	46.5092	1723	190
BD18_1510091709.csv	p343	1.0944	95.082	21.2706	1888	191
BD18_1510091709.csv	p344	0.94196	93.054	50.8247	1626	187
BD18_1510091709.csv	p345	1.10255	96.564	20.6054	1902	194
BD18_1510091709.csv	p348	1.11302	94.021	22.3809	1920	189
BD18_1510091709.csv	p350	1.01178	94.551	41.847	1746	190
BD18_1510091709.csv	p351	1.04378	96.049	31.9443	1801	193
BD18_1510091709.csv	p354	1.07287	97.531	25.8279	1851	196
BD18_1510091709.csv	p357	0.98792	97.531	48.1506	1705	196
BD18_1510091709.csv	p360	1.02167	95.082	39.7885	1763	191
BD18_1510091709.csv	p363	1.08335	95.082	23.5045	1869	191
BD18_1510091709.csv	p366	1.11593	94.551	21.8482	1925	190
BD18_1510091709.csv	p369	0.97512	94.021	54.7641	1683	189
BD18_1510091709.csv	p371	1.02691	94.551	38.2081	1772	190
